"pic_id","sample_size","test_param","param_value","p_value","obs_plot_location","pic_name","experiment","difficulty","data_name"
2034,3,"turk18-colorTrend-turk16","k-3-sdline-0.25-sdgroup-0.30","","1, 13","Images/Lineups/svgs/2f8a9c7f7db9331f564a10960b8de913.svg","turk18",20,"set-20-k-3-sd.trend-0.25-sd.group-0.30-turk16"
2134,3,"turk18-colorTrend-turk16","k-3-sdline-0.25-sdgroup-0.30","","1, 20","Images/Lineups/svgs/688c54a30a16ac547175fceecdf9b2f7.svg","turk18",21,"set-21-k-3-sd.trend-0.25-sd.group-0.30-turk16"
2234,5,"turk18-colorTrend-turk16","k-5-sdline-0.25-sdgroup-0.25","","11, 17","Images/Lineups/svgs/c869ac9ceb27f8161d2126c6add8d791.svg","turk18",22,"set-22-k-5-sd.trend-0.25-sd.group-0.25-turk16"
2334,5,"turk18-colorTrend-turk16","k-5-sdline-0.25-sdgroup-0.25","","6, 1","Images/Lineups/svgs/e422aa5d26a2f1e7ef52a51a61c06de2.svg","turk18",23,"set-23-k-5-sd.trend-0.25-sd.group-0.25-turk16"
2434,5,"turk18-colorTrend-turk16","k-5-sdline-0.25-sdgroup-0.25","","2, 3","Images/Lineups/svgs/334ab81c15f9e46b532529d3e266d440.svg","turk18",24,"set-24-k-5-sd.trend-0.25-sd.group-0.25-turk16"
2534,3,"turk18-colorTrend-turk16","k-3-sdline-0.35-sdgroup-0.30","","5, 1","Images/Lineups/svgs/151dede118fc2f64d0e47b2a1a6b026a.svg","turk18",25,"set-25-k-3-sd.trend-0.35-sd.group-0.30-turk16"
2634,3,"turk18-colorTrend-turk16","k-3-sdline-0.35-sdgroup-0.30","","8, 5","Images/Lineups/svgs/a4c644ef2582967f36c4ee1daeb242f1.svg","turk18",26,"set-26-k-3-sd.trend-0.35-sd.group-0.30-turk16"
2734,3,"turk18-colorTrend-turk16","k-3-sdline-0.35-sdgroup-0.30","","9, 2","Images/Lineups/svgs/c9358ba3376b84114548fa402ff42a0d.svg","turk18",27,"set-27-k-3-sd.trend-0.35-sd.group-0.30-turk16"
2834,5,"turk18-colorTrend-turk16","k-5-sdline-0.35-sdgroup-0.25","","7, 13","Images/Lineups/svgs/f22aad6ce66f80865d567ad537dd351e.svg","turk18",28,"set-28-k-5-sd.trend-0.35-sd.group-0.25-turk16"
2934,5,"turk18-colorTrend-turk16","k-5-sdline-0.35-sdgroup-0.25","","18, 14","Images/Lineups/svgs/62ea8dc523a2d70345cdaf4949a62731.svg","turk18",29,"set-29-k-5-sd.trend-0.35-sd.group-0.25-turk16"
3034,5,"turk18-colorTrend-turk16","k-5-sdline-0.35-sdgroup-0.25","","18, 12","Images/Lineups/svgs/30a895b76f083ed8b2174e34915c98e4.svg","turk18",30,"set-30-k-5-sd.trend-0.35-sd.group-0.25-turk16"
3134,3,"turk18-colorTrend-turk16","k-3-sdline-0.45-sdgroup-0.30","","19, 11","Images/Lineups/svgs/e5a1810470835111230e7541a7fb15be.svg","turk18",31,"set-31-k-3-sd.trend-0.45-sd.group-0.30-turk16"
3234,3,"turk18-colorTrend-turk16","k-3-sdline-0.45-sdgroup-0.30","","5, 18","Images/Lineups/svgs/4421559e4020ebaa3f61f2d76ecc1fb5.svg","turk18",32,"set-32-k-3-sd.trend-0.45-sd.group-0.30-turk16"
3334,3,"turk18-colorTrend-turk16","k-3-sdline-0.45-sdgroup-0.30","","16, 18","Images/Lineups/svgs/92f58450b590138f6528de7f791d088a.svg","turk18",33,"set-33-k-3-sd.trend-0.45-sd.group-0.30-turk16"
3434,5,"turk18-colorTrend-turk16","k-5-sdline-0.45-sdgroup-0.25","","3, 6","Images/Lineups/svgs/e49bb37780d13d7ed2a2bef313461d29.svg","turk18",34,"set-34-k-5-sd.trend-0.45-sd.group-0.25-turk16"
3534,5,"turk18-colorTrend-turk16","k-5-sdline-0.45-sdgroup-0.25","","8, 14","Images/Lineups/svgs/f3d0c5135dee71c080b2db4f08c99768.svg","turk18",35,"set-35-k-5-sd.trend-0.45-sd.group-0.25-turk16"
3634,5,"turk18-colorTrend-turk16","k-5-sdline-0.45-sdgroup-0.25","","11, 15","Images/Lineups/svgs/5b42854f62708262a615c84b6cca50da.svg","turk18",36,"set-36-k-5-sd.trend-0.45-sd.group-0.25-turk16"
3734,3,"turk18-colorTrend-turk16","k-3-sdline-0.25-sdgroup-0.35","","12, 17","Images/Lineups/svgs/25c9020ea21f5c66bfc9471a0ad230aa.svg","turk18",37,"set-37-k-3-sd.trend-0.25-sd.group-0.35-turk16"
3834,3,"turk18-colorTrend-turk16","k-3-sdline-0.25-sdgroup-0.35","","15, 1","Images/Lineups/svgs/e416ca043aacaadd02e7a692d8f7df89.svg","turk18",38,"set-38-k-3-sd.trend-0.25-sd.group-0.35-turk16"
3934,3,"turk18-colorTrend-turk16","k-3-sdline-0.25-sdgroup-0.35","","19, 5","Images/Lineups/svgs/ea8b7245f421c626b33f225a2d814eae.svg","turk18",39,"set-39-k-3-sd.trend-0.25-sd.group-0.35-turk16"
4034,5,"turk18-colorTrend-turk16","k-5-sdline-0.25-sdgroup-0.30","","19, 15","Images/Lineups/svgs/be1557739f624b60839389ce0abb7a75.svg","turk18",40,"set-40-k-5-sd.trend-0.25-sd.group-0.30-turk16"
4134,5,"turk18-colorTrend-turk16","k-5-sdline-0.25-sdgroup-0.30","","17, 13","Images/Lineups/svgs/039fce264f6f1aedf0baad3dd38731a5.svg","turk18",41,"set-41-k-5-sd.trend-0.25-sd.group-0.30-turk16"
4234,5,"turk18-colorTrend-turk16","k-5-sdline-0.25-sdgroup-0.30","","12, 11","Images/Lineups/svgs/b718cc7aa01d6b0e6824a4c7f18d6e2b.svg","turk18",42,"set-42-k-5-sd.trend-0.25-sd.group-0.30-turk16"
4334,3,"turk18-colorTrend-turk16","k-3-sdline-0.35-sdgroup-0.35","","20, 2","Images/Lineups/svgs/dd1e128c4d693ab4563055c4ada6afab.svg","turk18",43,"set-43-k-3-sd.trend-0.35-sd.group-0.35-turk16"
4434,3,"turk18-colorTrend-turk16","k-3-sdline-0.35-sdgroup-0.35","","18, 16","Images/Lineups/svgs/8c21123218c9aabaf0d0c0aaf2c108c8.svg","turk18",44,"set-44-k-3-sd.trend-0.35-sd.group-0.35-turk16"
4534,3,"turk18-colorTrend-turk16","k-3-sdline-0.35-sdgroup-0.35","","2, 7","Images/Lineups/svgs/0c36913c9dea6240ee833c8503f5b3ba.svg","turk18",45,"set-45-k-3-sd.trend-0.35-sd.group-0.35-turk16"
4634,5,"turk18-colorTrend-turk16","k-5-sdline-0.35-sdgroup-0.30","","4, 19","Images/Lineups/svgs/623907c449ca929518fa3702959ca5f4.svg","turk18",46,"set-46-k-5-sd.trend-0.35-sd.group-0.30-turk16"
4734,5,"turk18-colorTrend-turk16","k-5-sdline-0.35-sdgroup-0.30","","7, 5","Images/Lineups/svgs/ced9f8dc95df5eab3fe8290e37fa5636.svg","turk18",47,"set-47-k-5-sd.trend-0.35-sd.group-0.30-turk16"
4834,5,"turk18-colorTrend-turk16","k-5-sdline-0.35-sdgroup-0.30","","12, 5","Images/Lineups/svgs/176506191e74c5d04b11011dad400e6a.svg","turk18",48,"set-48-k-5-sd.trend-0.35-sd.group-0.30-turk16"
4934,3,"turk18-colorTrend-turk16","k-3-sdline-0.45-sdgroup-0.35","","17, 4","Images/Lineups/svgs/676dc54c5201e4c33327767686331211.svg","turk18",49,"set-49-k-3-sd.trend-0.45-sd.group-0.35-turk16"
5034,3,"turk18-colorTrend-turk16","k-3-sdline-0.45-sdgroup-0.35","","9, 1","Images/Lineups/svgs/b65b50933075fdbdec3cf5359e6840a6.svg","turk18",50,"set-50-k-3-sd.trend-0.45-sd.group-0.35-turk16"
5134,3,"turk18-colorTrend-turk16","k-3-sdline-0.45-sdgroup-0.35","","8, 6","Images/Lineups/svgs/a418cae32a38e2c323ae59bfa2bec081.svg","turk18",51,"set-51-k-3-sd.trend-0.45-sd.group-0.35-turk16"
5234,5,"turk18-colorTrend-turk16","k-5-sdline-0.45-sdgroup-0.30","","13, 2","Images/Lineups/svgs/8d66f8fc578a2e76ea6ad31a18d55e20.svg","turk18",52,"set-52-k-5-sd.trend-0.45-sd.group-0.30-turk16"
5334,5,"turk18-colorTrend-turk16","k-5-sdline-0.45-sdgroup-0.30","","14, 11","Images/Lineups/svgs/6ea61bc0c323b5ea749d415b8338c14d.svg","turk18",53,"set-53-k-5-sd.trend-0.45-sd.group-0.30-turk16"
5434,5,"turk18-colorTrend-turk16","k-5-sdline-0.45-sdgroup-0.30","","8, 13","Images/Lineups/svgs/496143b2873341101c1159f5f9405a3d.svg","turk18",54,"set-54-k-5-sd.trend-0.45-sd.group-0.30-turk16"
124,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.25-sdgroup-0.25","","20, 11","Images/Lineups/svgs/410ae69056bd60b49a9b70ca295f19de.svg","turk18",1,"set-1-k-3-sd.trend-0.25-sd.group-0.25-turk16"
224,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.25-sdgroup-0.25","","1, 9","Images/Lineups/svgs/cfa18383f7469f5b84d577b3b17369bc.svg","turk18",2,"set-2-k-3-sd.trend-0.25-sd.group-0.25-turk16"
324,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.25-sdgroup-0.25","","14, 4","Images/Lineups/svgs/c75a0a293bffce0f8c4b359a2431f30f.svg","turk18",3,"set-3-k-3-sd.trend-0.25-sd.group-0.25-turk16"
424,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.25-sdgroup-0.20","","12, 9","Images/Lineups/svgs/0c56a7498024de15a495996696329cfb.svg","turk18",4,"set-4-k-5-sd.trend-0.25-sd.group-0.20-turk16"
524,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.25-sdgroup-0.20","","19, 12","Images/Lineups/svgs/94498b51e23ef1272db18e16c049b815.svg","turk18",5,"set-5-k-5-sd.trend-0.25-sd.group-0.20-turk16"
624,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.25-sdgroup-0.20","","1, 14","Images/Lineups/svgs/5bc408c578505049856171c7e7606124.svg","turk18",6,"set-6-k-5-sd.trend-0.25-sd.group-0.20-turk16"
724,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.35-sdgroup-0.25","","20, 13","Images/Lineups/svgs/a008a05262d6d8fa35d06df78dcf9b57.svg","turk18",7,"set-7-k-3-sd.trend-0.35-sd.group-0.25-turk16"
824,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.35-sdgroup-0.25","","2, 15","Images/Lineups/svgs/f9232457ac518c164c4c91f38ce6cba8.svg","turk18",8,"set-8-k-3-sd.trend-0.35-sd.group-0.25-turk16"
924,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.35-sdgroup-0.25","","2, 11","Images/Lineups/svgs/40f42f4e44eae430f70740488259975a.svg","turk18",9,"set-9-k-3-sd.trend-0.35-sd.group-0.25-turk16"
1024,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.35-sdgroup-0.20","","4, 1","Images/Lineups/svgs/1b104e0839f1796bc89915a28381fab6.svg","turk18",10,"set-10-k-5-sd.trend-0.35-sd.group-0.20-turk16"
1124,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.35-sdgroup-0.20","","18, 13","Images/Lineups/svgs/714a19789eaabf5338b3b49153a8b5d1.svg","turk18",11,"set-11-k-5-sd.trend-0.35-sd.group-0.20-turk16"
1224,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.35-sdgroup-0.20","","16, 1","Images/Lineups/svgs/9c0ca0560b5c694aa1021d8a2774cf6e.svg","turk18",12,"set-12-k-5-sd.trend-0.35-sd.group-0.20-turk16"
1324,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.45-sdgroup-0.25","","15, 16","Images/Lineups/svgs/a2ce78b6711d91fc53a81fd4e08fc0c5.svg","turk18",13,"set-13-k-3-sd.trend-0.45-sd.group-0.25-turk16"
1424,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.45-sdgroup-0.25","","15, 19","Images/Lineups/svgs/d8c87b958dcf98a9ba7227e62eac6a76.svg","turk18",14,"set-14-k-3-sd.trend-0.45-sd.group-0.25-turk16"
1524,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.45-sdgroup-0.25","","17, 8","Images/Lineups/svgs/fc36d0b0f7e058b4524a46386d45f22e.svg","turk18",15,"set-15-k-3-sd.trend-0.45-sd.group-0.25-turk16"
1624,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.45-sdgroup-0.20","","12, 4","Images/Lineups/svgs/6b64b1906f703ee055ab5aa6f792b053.svg","turk18",16,"set-16-k-5-sd.trend-0.45-sd.group-0.20-turk16"
1724,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.45-sdgroup-0.20","","14, 13","Images/Lineups/svgs/77a30619ff2fa3e6e5c9b96dad7dbb7e.svg","turk18",17,"set-17-k-5-sd.trend-0.45-sd.group-0.20-turk16"
1824,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.45-sdgroup-0.20","","20, 5","Images/Lineups/svgs/3a5f8867645134522da22838ea19b6f8.svg","turk18",18,"set-18-k-5-sd.trend-0.45-sd.group-0.20-turk16"
1924,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.25-sdgroup-0.30","","2, 1","Images/Lineups/svgs/b0334023955b7037a943f580ed0e5ab1.svg","turk18",19,"set-19-k-3-sd.trend-0.25-sd.group-0.30-turk16"
2024,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.25-sdgroup-0.30","","1, 13","Images/Lineups/svgs/db2acdd5d60fb30eb99b7aa0ea906954.svg","turk18",20,"set-20-k-3-sd.trend-0.25-sd.group-0.30-turk16"
2124,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.25-sdgroup-0.30","","1, 20","Images/Lineups/svgs/d198f37b174bad44ea359e51f8e5e7a7.svg","turk18",21,"set-21-k-3-sd.trend-0.25-sd.group-0.30-turk16"
2224,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.25-sdgroup-0.25","","11, 17","Images/Lineups/svgs/d49bdeb4838f28b3791daab6560940de.svg","turk18",22,"set-22-k-5-sd.trend-0.25-sd.group-0.25-turk16"
2324,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.25-sdgroup-0.25","","6, 1","Images/Lineups/svgs/820378ea33c484375d4ac1f982848560.svg","turk18",23,"set-23-k-5-sd.trend-0.25-sd.group-0.25-turk16"
2424,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.25-sdgroup-0.25","","2, 3","Images/Lineups/svgs/6a5dbc96b9b0b8792385bbaa3ffa268c.svg","turk18",24,"set-24-k-5-sd.trend-0.25-sd.group-0.25-turk16"
2524,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.35-sdgroup-0.30","","5, 1","Images/Lineups/svgs/07e69cd35e1135bc0262c20615be1674.svg","turk18",25,"set-25-k-3-sd.trend-0.35-sd.group-0.30-turk16"
2624,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.35-sdgroup-0.30","","8, 5","Images/Lineups/svgs/7099e886a2354cca4ee478b516d3d7e1.svg","turk18",26,"set-26-k-3-sd.trend-0.35-sd.group-0.30-turk16"
2724,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.35-sdgroup-0.30","","9, 2","Images/Lineups/svgs/2b8aef26df4e97f2a3a4278d2b8058db.svg","turk18",27,"set-27-k-3-sd.trend-0.35-sd.group-0.30-turk16"
2824,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.35-sdgroup-0.25","","7, 13","Images/Lineups/svgs/7cc903f83959792c3e46cf8b64b7c405.svg","turk18",28,"set-28-k-5-sd.trend-0.35-sd.group-0.25-turk16"
2924,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.35-sdgroup-0.25","","18, 14","Images/Lineups/svgs/73598a9d0685a32d9cb975f0085d6953.svg","turk18",29,"set-29-k-5-sd.trend-0.35-sd.group-0.25-turk16"
3024,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.35-sdgroup-0.25","","18, 12","Images/Lineups/svgs/87fe798efd058ddd30b235d345574175.svg","turk18",30,"set-30-k-5-sd.trend-0.35-sd.group-0.25-turk16"
3124,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.45-sdgroup-0.30","","19, 11","Images/Lineups/svgs/22538ae505f4599e5a6b6c2782fa1633.svg","turk18",31,"set-31-k-3-sd.trend-0.45-sd.group-0.30-turk16"
3224,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.45-sdgroup-0.30","","5, 18","Images/Lineups/svgs/51c7ca88906594935a40c4ae439f704a.svg","turk18",32,"set-32-k-3-sd.trend-0.45-sd.group-0.30-turk16"
3324,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.45-sdgroup-0.30","","16, 18","Images/Lineups/svgs/1dee71f8718e99b767c738e477427f0f.svg","turk18",33,"set-33-k-3-sd.trend-0.45-sd.group-0.30-turk16"
3424,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.45-sdgroup-0.25","","3, 6","Images/Lineups/svgs/551da6344a0cffa7c3fa33b71df46323.svg","turk18",34,"set-34-k-5-sd.trend-0.45-sd.group-0.25-turk16"
3524,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.45-sdgroup-0.25","","8, 14","Images/Lineups/svgs/b06b040ccc952ad0a587ea051584802f.svg","turk18",35,"set-35-k-5-sd.trend-0.45-sd.group-0.25-turk16"
3624,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.45-sdgroup-0.25","","11, 15","Images/Lineups/svgs/9e83f0b00c825e3c41e574d33b1180fe.svg","turk18",36,"set-36-k-5-sd.trend-0.45-sd.group-0.25-turk16"
3724,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.25-sdgroup-0.35","","12, 17","Images/Lineups/svgs/e07d2075cfa9ffe458bc4fb211c8d86c.svg","turk18",37,"set-37-k-3-sd.trend-0.25-sd.group-0.35-turk16"
3824,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.25-sdgroup-0.35","","15, 1","Images/Lineups/svgs/13bb87c21a4058314291a20dd785467f.svg","turk18",38,"set-38-k-3-sd.trend-0.25-sd.group-0.35-turk16"
3924,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.25-sdgroup-0.35","","19, 5","Images/Lineups/svgs/29886cd956afa0f9e16e65c4fe506e69.svg","turk18",39,"set-39-k-3-sd.trend-0.25-sd.group-0.35-turk16"
4024,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.25-sdgroup-0.30","","19, 15","Images/Lineups/svgs/57aa0aad076330b9a3621e843f9884d5.svg","turk18",40,"set-40-k-5-sd.trend-0.25-sd.group-0.30-turk16"
4124,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.25-sdgroup-0.30","","17, 13","Images/Lineups/svgs/0ad4c8357bcc36eaf2dc3b3322a2db67.svg","turk18",41,"set-41-k-5-sd.trend-0.25-sd.group-0.30-turk16"
4224,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.25-sdgroup-0.30","","12, 11","Images/Lineups/svgs/3f19ca0f57880fb6189c9866fd80a202.svg","turk18",42,"set-42-k-5-sd.trend-0.25-sd.group-0.30-turk16"
4324,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.35-sdgroup-0.35","","20, 2","Images/Lineups/svgs/088fd7c1e858faf9ea5e5695de204d84.svg","turk18",43,"set-43-k-3-sd.trend-0.35-sd.group-0.35-turk16"
4424,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.35-sdgroup-0.35","","18, 16","Images/Lineups/svgs/91e87ef86551af5f498b87c3f62d7473.svg","turk18",44,"set-44-k-3-sd.trend-0.35-sd.group-0.35-turk16"
4524,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.35-sdgroup-0.35","","2, 7","Images/Lineups/svgs/37cb41c49841b2bdd4ca5f08aa827bbd.svg","turk18",45,"set-45-k-3-sd.trend-0.35-sd.group-0.35-turk16"
4624,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.35-sdgroup-0.30","","4, 19","Images/Lineups/svgs/07fe29cba01d3dd4738c751c30b55483.svg","turk18",46,"set-46-k-5-sd.trend-0.35-sd.group-0.30-turk16"
4724,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.35-sdgroup-0.30","","7, 5","Images/Lineups/svgs/0fbffa8831c5f6ce2c68b62e41618d01.svg","turk18",47,"set-47-k-5-sd.trend-0.35-sd.group-0.30-turk16"
4824,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.35-sdgroup-0.30","","12, 5","Images/Lineups/svgs/5d619bc01f259d3088c103452be72c6b.svg","turk18",48,"set-48-k-5-sd.trend-0.35-sd.group-0.30-turk16"
4924,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.45-sdgroup-0.35","","17, 4","Images/Lineups/svgs/2fd895bf45cbcd2cb72d077b36250734.svg","turk18",49,"set-49-k-3-sd.trend-0.45-sd.group-0.35-turk16"
5024,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.45-sdgroup-0.35","","9, 1","Images/Lineups/svgs/185d50af8ed6c9f7fcbca09a974e06a4.svg","turk18",50,"set-50-k-3-sd.trend-0.45-sd.group-0.35-turk16"
5124,3,"turk18-colorEllipseTrendError-turk16","k-3-sdline-0.45-sdgroup-0.35","","8, 6","Images/Lineups/svgs/cc9172872140a09fa8ca1aca92ea855c.svg","turk18",51,"set-51-k-3-sd.trend-0.45-sd.group-0.35-turk16"
5224,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.45-sdgroup-0.30","","13, 2","Images/Lineups/svgs/44c3cacd2772e42775d994d0c23ba4b1.svg","turk18",52,"set-52-k-5-sd.trend-0.45-sd.group-0.30-turk16"
5324,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.45-sdgroup-0.30","","14, 11","Images/Lineups/svgs/739709165825478e3cdabee47f46ea4b.svg","turk18",53,"set-53-k-5-sd.trend-0.45-sd.group-0.30-turk16"
5424,5,"turk18-colorEllipseTrendError-turk16","k-5-sdline-0.45-sdgroup-0.30","","8, 13","Images/Lineups/svgs/749d9f6fa0323f8a0aa1a80d29e1908e.svg","turk18",54,"set-54-k-5-sd.trend-0.45-sd.group-0.30-turk16"
2503,3,"turk18-color-tableau","k-3-sdline-0.35-sdgroup-0.30","","5, 1","Images/Lineups/svgs/06204bda1937afdbfb0dfb696763d0d7.svg","turk18",25,"set-25-k-3-sd.trend-0.35-sd.group-0.30-tableau"
2603,3,"turk18-color-tableau","k-3-sdline-0.35-sdgroup-0.30","","8, 5","Images/Lineups/svgs/ea22acbef4edd40fb756eab0ee3fa752.svg","turk18",26,"set-26-k-3-sd.trend-0.35-sd.group-0.30-tableau"
2703,3,"turk18-color-tableau","k-3-sdline-0.35-sdgroup-0.30","","9, 2","Images/Lineups/svgs/0cc305aeb506057987feee4e8fee0d09.svg","turk18",27,"set-27-k-3-sd.trend-0.35-sd.group-0.30-tableau"
2803,5,"turk18-color-tableau","k-5-sdline-0.35-sdgroup-0.25","","7, 13","Images/Lineups/svgs/a0737a3394be3e8c3ee84ee0e1665789.svg","turk18",28,"set-28-k-5-sd.trend-0.35-sd.group-0.25-tableau"
2903,5,"turk18-color-tableau","k-5-sdline-0.35-sdgroup-0.25","","18, 14","Images/Lineups/svgs/74d611f3aea9763b7398afad0b7eb701.svg","turk18",29,"set-29-k-5-sd.trend-0.35-sd.group-0.25-tableau"
3003,5,"turk18-color-tableau","k-5-sdline-0.35-sdgroup-0.25","","18, 12","Images/Lineups/svgs/b25c0e468becd0aa5608ec72d7b957b1.svg","turk18",30,"set-30-k-5-sd.trend-0.35-sd.group-0.25-tableau"
3103,3,"turk18-color-tableau","k-3-sdline-0.45-sdgroup-0.30","","19, 11","Images/Lineups/svgs/5aa2b182f3438a15048e90d2b523940c.svg","turk18",31,"set-31-k-3-sd.trend-0.45-sd.group-0.30-tableau"
3203,3,"turk18-color-tableau","k-3-sdline-0.45-sdgroup-0.30","","5, 18","Images/Lineups/svgs/654250854bd8dba94b1caa8a3e31ed41.svg","turk18",32,"set-32-k-3-sd.trend-0.45-sd.group-0.30-tableau"
3303,3,"turk18-color-tableau","k-3-sdline-0.45-sdgroup-0.30","","16, 18","Images/Lineups/svgs/86aea5fe72307e89aa27892649d69694.svg","turk18",33,"set-33-k-3-sd.trend-0.45-sd.group-0.30-tableau"
3403,5,"turk18-color-tableau","k-5-sdline-0.45-sdgroup-0.25","","3, 6","Images/Lineups/svgs/3838c92848666f8fafefabf72eb0debd.svg","turk18",34,"set-34-k-5-sd.trend-0.45-sd.group-0.25-tableau"
3503,5,"turk18-color-tableau","k-5-sdline-0.45-sdgroup-0.25","","8, 14","Images/Lineups/svgs/0dce89d93bef01abb7e886ee7cafade1.svg","turk18",35,"set-35-k-5-sd.trend-0.45-sd.group-0.25-tableau"
3603,5,"turk18-color-tableau","k-5-sdline-0.45-sdgroup-0.25","","11, 15","Images/Lineups/svgs/c028e0154be4999b3b1a8204e82d762b.svg","turk18",36,"set-36-k-5-sd.trend-0.45-sd.group-0.25-tableau"
4303,3,"turk18-color-tableau","k-3-sdline-0.35-sdgroup-0.35","","20, 2","Images/Lineups/svgs/09c036d795d29b28c2f925ba142a7ec5.svg","turk18",43,"set-43-k-3-sd.trend-0.35-sd.group-0.35-tableau"
4403,3,"turk18-color-tableau","k-3-sdline-0.35-sdgroup-0.35","","18, 16","Images/Lineups/svgs/af61d6561d99bf04dffb93395ea206c4.svg","turk18",44,"set-44-k-3-sd.trend-0.35-sd.group-0.35-tableau"
4503,3,"turk18-color-tableau","k-3-sdline-0.35-sdgroup-0.35","","2, 7","Images/Lineups/svgs/4605ed1aae2d2ff815e9ee2e439ff039.svg","turk18",45,"set-45-k-3-sd.trend-0.35-sd.group-0.35-tableau"
4603,5,"turk18-color-tableau","k-5-sdline-0.35-sdgroup-0.30","","4, 19","Images/Lineups/svgs/244729c0cdb493dc7d611f72d5e349c0.svg","turk18",46,"set-46-k-5-sd.trend-0.35-sd.group-0.30-tableau"
4703,5,"turk18-color-tableau","k-5-sdline-0.35-sdgroup-0.30","","7, 5","Images/Lineups/svgs/cc0c74d157106f53144e501921a481c9.svg","turk18",47,"set-47-k-5-sd.trend-0.35-sd.group-0.30-tableau"
4803,5,"turk18-color-tableau","k-5-sdline-0.35-sdgroup-0.30","","12, 5","Images/Lineups/svgs/30ee441785754772156822671005a3bf.svg","turk18",48,"set-48-k-5-sd.trend-0.35-sd.group-0.30-tableau"
4903,3,"turk18-color-tableau","k-3-sdline-0.45-sdgroup-0.35","","17, 4","Images/Lineups/svgs/d109fe9228fd284d37ed4dd3feff9d3e.svg","turk18",49,"set-49-k-3-sd.trend-0.45-sd.group-0.35-tableau"
5003,3,"turk18-color-tableau","k-3-sdline-0.45-sdgroup-0.35","","9, 1","Images/Lineups/svgs/a57e73d12b31387b8317e1b417197c40.svg","turk18",50,"set-50-k-3-sd.trend-0.45-sd.group-0.35-tableau"
5103,3,"turk18-color-tableau","k-3-sdline-0.45-sdgroup-0.35","","8, 6","Images/Lineups/svgs/e4923e0644783ed00db644cf1e6d16d2.svg","turk18",51,"set-51-k-3-sd.trend-0.45-sd.group-0.35-tableau"
5203,5,"turk18-color-tableau","k-5-sdline-0.45-sdgroup-0.30","","13, 2","Images/Lineups/svgs/006a65c5062f7f8bea306a1f7643b17c.svg","turk18",52,"set-52-k-5-sd.trend-0.45-sd.group-0.30-tableau"
